Seed,Community,Species_ID,Species_CUE,Community_CUE,Abundance,Total_Abundance,Dominant_Community
50,1,36,-0.0562393949960764,0.2380076652694118,-3.1720157605245184e-17,38.266872834359056,Community 2
50,1,37,0.04165380034519039,0.2380076652694118,-9.379028519451961e-15,38.266872834359056,Community 2
50,1,38,0.1629929640882766,0.2380076652694118,-1.4430889985162426e-13,38.266872834359056,Community 2
50,1,39,0.2588447140103201,0.2380076652694118,46.54257082202124,38.266872834359056,Community 2
50,1,40,0.08631125238747919,0.2380076652694118,-1.4485457419131178e-14,38.266872834359056,Community 2
50,1,41,0.12735760560264697,0.2380076652694118,8.251856243383235e-16,38.266872834359056,Community 2
50,1,42,0.14376689096537199,0.2380076652694118,2.6029510560519587e-15,38.266872834359056,Community 2
50,1,43,0.1615614973282085,0.2380076652694118,-9.148782735002311e-13,38.266872834359056,Community 2
50,1,44,0.15374797784636532,0.2380076652694118,-4.239005440340301e-13,38.266872834359056,Community 2
50,1,45,0.13791802037324935,0.2380076652694118,6.949224862999641e-15,38.266872834359056,Community 2
50,1,46,0.19846722960512023,0.2380076652694118,0.013064406265986622,38.266872834359056,Community 2
50,1,47,0.09687030287741638,0.2380076652694118,-1.1154932478745525e-14,38.266872834359056,Community 2
50,1,48,0.23989379305521233,0.2380076652694118,10.030325666919982,38.266872834359056,Community 2
50,1,49,0.20659408486189676,0.2380076652694118,0.29831065478820384,38.266872834359056,Community 2
50,1,50,0.14864527153370366,0.2380076652694118,4.2122826188048925e-15,38.266872834359056,Community 2
50,1,51,-0.014115255310796377,0.2380076652694118,-1.776283622292004e-16,38.266872834359056,Community 2
50,1,52,0.13459790934865704,0.2380076652694118,-1.3136648194075772e-14,38.266872834359056,Community 2
50,1,53,0.04146346681116504,0.2380076652694118,-4.2636047178152324e-15,38.266872834359056,Community 2
50,1,54,0.20505600018374737,0.2380076652694118,0.0031130614562017702,38.266872834359056,Community 2
50,1,55,0.22881853499851956,0.2380076652694118,7.712969047635483,38.266872834359056,Community 2
50,1,56,0.15170577525842813,0.2380076652694118,-3.058448542311474e-14,38.266872834359056,Community 2
50,1,57,0.1295936877607445,0.2380076652694118,5.21447794592489e-15,38.266872834359056,Community 2
50,1,58,0.15725390207041615,0.2380076652694118,1.8078985219275472e-14,38.266872834359056,Community 2
50,1,59,0.20436360012612337,0.2380076652694118,4.57140037920335e-05,38.266872834359056,Community 2
50,1,60,0.023281794089054907,0.2380076652694118,-1.837386406173192e-15,38.266872834359056,Community 2
50,1,61,0.10799968809335271,0.2380076652694118,-4.3585134829931285e-16,38.266872834359056,Community 2
50,1,62,0.10613849173267777,0.2380076652694118,1.5226919739480784e-15,38.266872834359056,Community 2
50,1,63,0.18724998847497273,0.2380076652694118,4.826049924784031e-07,38.266872834359056,Community 2
50,1,64,0.18618992950303145,0.2380076652694118,4.870410138629756e-07,38.266872834359056,Community 2
50,1,65,0.17003882096570785,0.2380076652694118,-1.0734371174353786e-12,38.266872834359056,Community 2
50,1,66,0.13451229484615357,0.2380076652694118,-8.75362391793856e-17,38.266872834359056,Community 2
50,1,67,0.20223315221935576,0.2380076652694118,9.049505409648878,38.266872834359056,Community 2
50,1,68,0.11509564937259897,0.2380076652694118,-3.995480679522223e-15,38.266872834359056,Community 2
50,1,69,0.16251634403534942,0.2380076652694118,-2.035703010421721e-14,38.266872834359056,Community 2
50,1,70,-0.07970258119271263,0.2380076652694118,-6.672294859632868e-16,38.266872834359056,Community 2
50,1,71,0.16163472923872935,0.2380076652694118,1.9569509364141096e-14,38.266872834359056,Community 2
50,1,72,0.10644290894640171,0.2380076652694118,-6.204590193138539e-15,38.266872834359056,Community 2
50,1,73,0.15376167732913829,0.2380076652694118,1.3922752852184722e-14,38.266872834359056,Community 2
50,1,74,0.21249863525220553,0.2380076652694118,3.257755988686008,38.266872834359056,Community 2
50,1,75,0.11940098245464857,0.2380076652694118,-2.172779703775644e-14,38.266872834359056,Community 2
50,1,76,0.03568077575187207,0.2380076652694118,-2.2924929755699975e-15,38.266872834359056,Community 2
50,1,77,0.09471287345974896,0.2380076652694118,-6.514628621782981e-15,38.266872834359056,Community 2
50,1,78,0.1833810983865189,0.2380076652694118,-1.7387225019736895e-10,38.266872834359056,Community 2
50,1,79,0.11348213367071609,0.2380076652694118,-2.5100765752302675e-15,38.266872834359056,Community 2
50,1,80,0.13599159411261597,0.2380076652694118,5.721679155859778e-15,38.266872834359056,Community 2
50,1,81,0.164078321220368,0.2380076652694118,-6.681833001306066e-12,38.266872834359056,Community 2
50,1,82,0.19952314567158447,0.2380076652694118,1.9415693403630246e-05,38.266872834359056,Community 2
50,1,83,0.18987669689794187,0.2380076652694118,-1.1806467784637221e-11,38.266872834359056,Community 2
50,1,84,0.16854870121503226,0.2380076652694118,-2.0534232196729775e-13,38.266872834359056,Community 2
50,1,85,0.17460300978617616,0.2380076652694118,-2.601806591869455e-12,38.266872834359056,Community 2
50,1,86,0.20998267451946198,0.2380076652694118,0.0011424928045848824,38.266872834359056,Community 2
50,1,87,0.15255247545969064,0.2380076652694118,2.0337488775421774e-15,38.266872834359056,Community 2
50,1,88,0.1731443030291682,0.2380076652694118,-3.039547887386699e-11,38.266872834359056,Community 2
50,1,89,0.10403865321348833,0.2380076652694118,-5.8615598383971314e-15,38.266872834359056,Community 2
50,1,90,0.05786059738233039,0.2380076652694118,-8.853407185256073e-15,38.266872834359056,Community 2
50,1,91,0.13018183061293764,0.2380076652694118,5.8951571169971014e-15,38.266872834359056,Community 2
50,1,92,0.09567478893068021,0.2380076652694118,-4.880418011046538e-16,38.266872834359056,Community 2
50,1,93,0.1488516576318529,0.2380076652694118,1.1708017951495475e-14,38.266872834359056,Community 2
50,1,94,0.2331752166098883,0.2380076652694118,8.7147469384388,38.266872834359056,Community 2
50,1,95,0.15285734609354726,0.2380076652694118,-6.959116959644956e-14,38.266872834359056,Community 2
50,1,96,0.2345952578825854,0.2380076652694118,20.741969288469242,38.266872834359056,Community 2
50,1,97,0.08190224236560727,0.2380076652694118,-9.482299840661826e-15,38.266872834359056,Community 2
50,1,98,0.1854324885276996,0.2380076652694118,-6.346568509752901e-12,38.266872834359056,Community 2
50,1,99,0.20044724585847662,0.2380076652694118,1.497559625816011e-07,38.266872834359056,Community 2
50,1,100,-0.0458873476311356,0.2380076652694118,-9.089231660621868e-17,38.266872834359056,Community 2
50,2,1,0.1073532946082146,0.2576535353577226,-3.885429595317315e-14,88.0445984656376,Community 2
50,2,2,0.28129134659897503,0.2576535353577226,46.692651638470004,88.0445984656376,Community 2
50,2,3,0.2017767565045837,0.2576535353577226,-2.5093328267761692e-11,88.0445984656376,Community 2
50,2,4,0.051563145585901506,0.2576535353577226,2.346993341136464e-14,88.0445984656376,Community 2
50,2,5,0.24741160412457655,0.2576535353577226,6.038886394287068,88.0445984656376,Community 2
50,2,6,0.18054678104931474,0.2576535353577226,-9.10490579593702e-12,88.0445984656376,Community 2
50,2,7,0.1584415263831687,0.2576535353577226,1.1610220354751717e-13,88.0445984656376,Community 2
50,2,8,0.14024442080951063,0.2576535353577226,-2.76146690395098e-13,88.0445984656376,Community 2
50,2,9,0.151403105593779,0.2576535353577226,-7.470819561455465e-14,88.0445984656376,Community 2
50,2,10,0.22494035938126472,0.2576535353577226,1.5616822485319182,88.0445984656376,Community 2
50,2,11,0.12825249355194593,0.2576535353577226,3.4683938751004533e-13,88.0445984656376,Community 2
50,2,12,0.21732978076093443,0.2576535353577226,0.21483597166002213,88.0445984656376,Community 2
50,2,13,0.029346644360886548,0.2576535353577226,1.3594145604944271e-14,88.0445984656376,Community 2
50,2,14,0.22480669489545216,0.2576535353577226,0.266860559198211,88.0445984656376,Community 2
50,2,15,0.12690172314163406,0.2576535353577226,4.487626567573875e-15,88.0445984656376,Community 2
50,2,16,0.14775539897815254,0.2576535353577226,-2.1302030283619106e-13,88.0445984656376,Community 2
50,2,17,0.18058155051124794,0.2576535353577226,3.7240988768715886e-13,88.0445984656376,Community 2
50,2,18,0.17582478328818082,0.2576535353577226,3.967470334168802e-13,88.0445984656376,Community 2
50,2,19,0.18078793240527619,0.2576535353577226,2.704521816838025e-13,88.0445984656376,Community 2
50,2,20,0.16342870999632758,0.2576535353577226,-2.5683999084050836e-13,88.0445984656376,Community 2
50,2,21,0.047273037097489284,0.2576535353577226,6.734169558168957e-14,88.0445984656376,Community 2
50,2,22,0.19231585546348498,0.2576535353577226,-4.650874214719537e-11,88.0445984656376,Community 2
50,2,23,0.22686576715559315,0.2576535353577226,0.5072825226993934,88.0445984656376,Community 2
50,2,24,0.19613171830758067,0.2576535353577226,6.243336555498684e-06,88.0445984656376,Community 2
50,2,25,0.20662388997214476,0.2576535353577226,0.0017528964488504896,88.0445984656376,Community 2
50,2,26,0.035825346339751166,0.2576535353577226,3.6418566789246504e-14,88.0445984656376,Community 2
50,2,27,0.11453091037152893,0.2576535353577226,-1.0288253718275002e-13,88.0445984656376,Community 2
50,2,28,0.09734397980345565,0.2576535353577226,1.1263453494343183e-13,88.0445984656376,Community 2
50,2,29,0.14302801751055724,0.2576535353577226,-3.055127776800324e-13,88.0445984656376,Community 2
50,2,30,0.17397661848602497,0.2576535353577226,2.1022585018218384e-13,88.0445984656376,Community 2
50,2,31,0.13543408895872613,0.2576535353577226,6.30756854852015e-14,88.0445984656376,Community 2
50,2,32,0.1543017657267469,0.2576535353577226,-1.6598567357510204e-13,88.0445984656376,Community 2
50,2,33,0.2055528288777723,0.2576535353577226,-1.0180818668531598e-10,88.0445984656376,Community 2
50,2,34,0.18082915455646245,0.2576535353577226,-3.1682328531895016e-12,88.0445984656376,Community 2
50,2,35,0.13592837389563675,0.2576535353577226,6.28387185253244e-14,88.0445984656376,Community 2
50,2,36,0.16655705870820287,0.2576535353577226,-3.898690310275618e-13,88.0445984656376,Community 2
50,2,37,0.1330579368381576,0.2576535353577226,-1.612055904987571e-14,88.0445984656376,Community 2
50,2,38,0.17398182121497996,0.2576535353577226,-4.41471235698998e-12,88.0445984656376,Community 2
50,2,39,0.07671805783930441,0.2576535353577226,1.082601684854749e-13,88.0445984656376,Community 2
50,2,40,0.11118893593846337,0.2576535353577226,-9.234854725122045e-14,88.0445984656376,Community 2
50,2,41,0.15821421448472342,0.2576535353577226,4.217221933264313e-14,88.0445984656376,Community 2
50,2,42,0.11546808879878333,0.2576535353577226,-9.021574972944558e-14,88.0445984656376,Community 2
50,2,43,0.24469474820710116,0.2576535353577226,9.150015060067124,88.0445984656376,Community 2
50,2,44,0.17904554430745817,0.2576535353577226,2.7172619277604544e-13,88.0445984656376,Community 2
50,2,45,0.20409421047864026,0.2576535353577226,9.804142665157291e-05,88.0445984656376,Community 2
50,2,46,0.2033294279810352,0.2576535353577226,5.1136129052923745e-09,88.0445984656376,Community 2
50,2,47,0.17497035584357565,0.2576535353577226,-1.2557916249220864e-11,88.0445984656376,Community 2
50,2,48,0.2565641505380307,0.2576535353577226,20.40757992889123,88.0445984656376,Community 2
50,2,49,0.16556731810596548,0.2576535353577226,-1.8523525983974168e-13,88.0445984656376,Community 2
50,2,50,0.13656042567899,0.2576535353577226,-2.1830556301027468e-13,88.0445984656376,Community 2
50,2,51,0.11998024296151587,0.2576535353577226,4.225442101655802e-14,88.0445984656376,Community 2
50,2,52,0.0985821765558353,0.2576535353577226,2.0006349614371848e-13,88.0445984656376,Community 2
50,2,53,0.16981347738080152,0.2576535353577226,2.596253311531297e-13,88.0445984656376,Community 2
50,2,54,0.15211843464260133,0.2576535353577226,-2.926630567369281e-13,88.0445984656376,Community 2
50,2,55,0.19684335633658165,0.2576535353577226,4.3132129148786874e-09,88.0445984656376,Community 2
50,2,56,0.10829738826052561,0.2576535353577226,2.4200625556261024e-13,88.0445984656376,Community 2
50,2,57,0.0789078366713793,0.2576535353577226,9.672757585622548e-14,88.0445984656376,Community 2
50,2,58,0.1344349302557973,0.2576535353577226,-1.6852615178272511e-13,88.0445984656376,Community 2
50,2,59,0.13162367104139264,0.2576535353577226,-1.9825189966867622e-13,88.0445984656376,Community 2
50,2,60,0.138324088772848,0.2576535353577226,-2.3750286019839336e-13,88.0445984656376,Community 2
50,2,61,0.1828070474614714,0.2576535353577226,-9.420038193425935e-11,88.0445984656376,Community 2
50,2,62,0.24607270744261092,0.2576535353577226,16.56346402952071,88.0445984656376,Community 2
50,2,63,0.15180410144772105,0.2576535353577226,-3.1414538782465526e-13,88.0445984656376,Community 2
50,2,64,0.20990746234802068,0.2576535353577226,-9.456268144235987e-11,88.0445984656376,Community 2
50,2,65,0.09936319508522634,0.2576535353577226,1.6832513114631138e-13,88.0445984656376,Community 2
50,2,66,0.10067522233486541,0.2576535353577226,-4.612459675473033e-14,88.0445984656376,Community 2
50,2,67,0.19455681770444586,0.2576535353577226,-3.48131696264747e-13,88.0445984656376,Community 2
50,2,68,0.18731088077695468,0.2576535353577226,-1.7292126052999674e-11,88.0445984656376,Community 2
50,2,69,0.06367215981542593,0.2576535353577226,6.019870304887484e-14,88.0445984656376,Community 2
50,2,70,0.07404204844278905,0.2576535353577226,8.506038034744875e-14,88.0445984656376,Community 2
50,2,71,0.19620552302457966,0.2576535353577226,1.4952036825693132e-09,88.0445984656376,Community 2
50,2,72,0.2002471443579642,0.2576535353577226,1.7742296888780986,88.0445984656376,Community 2
50,2,73,0.09364592192362613,0.2576535353577226,1.5841780114177358e-13,88.0445984656376,Community 2
50,2,74,0.06681337964393105,0.2576535353577226,5.140881713518323e-14,88.0445984656376,Community 2
50,2,75,0.14297167468606486,0.2576535353577226,-2.9168090176165665e-13,88.0445984656376,Community 2
50,2,76,0.09983882253846087,0.2576535353577226,1.8611990912035365e-13,88.0445984656376,Community 2
50,2,77,0.0802065435439781,0.2576535353577226,1.0684375087884974e-13,88.0445984656376,Community 2
50,2,78,0.21066890820134931,0.2576535353577226,1.7223945662129202e-07,88.0445984656376,Community 2
50,2,79,0.06623872789837267,0.2576535353577226,6.104906803573206e-14,88.0445984656376,Community 2
50,2,80,0.17040005450548243,0.2576535353577226,1.9476709489467754e-13,88.0445984656376,Community 2
50,2,81,0.23856855964344095,0.2576535353577226,14.787532680416737,88.0445984656376,Community 2
50,2,82,0.24587102021563084,0.2576535353577226,2.532049089512941,88.0445984656376,Community 2
50,2,83,0.16293466024637127,0.2576535353577226,-6.133910323398785e-12,88.0445984656376,Community 2
50,2,84,0.059637608982593966,0.2576535353577226,5.941637588198271e-14,88.0445984656376,Community 2
50,2,85,0.1742537918992415,0.2576535353577226,-3.021317143969443e-13,88.0445984656376,Community 2
50,2,86,0.24215737767530116,0.2576535353577226,0.09207673130854811,88.0445984656376,Community 2
50,2,87,0.22486861952866433,0.2576535353577226,0.9309005071230882,88.0445984656376,Community 2
50,2,88,0.11345623275018651,0.2576535353577226,-7.63815537553858e-14,88.0445984656376,Community 2
50,2,89,0.22032964883292983,0.2576535353577226,4.576583268018313,88.0445984656376,Community 2
50,2,90,0.1277009919975468,0.2576535353577226,-7.81571293652827e-14,88.0445984656376,Community 2
50,2,91,0.2069352711680634,0.2576535353577226,7.202839232082286e-06,88.0445984656376,Community 2
50,2,92,0.11032846084500171,0.2576535353577226,1.025322892029638e-14,88.0445984656376,Community 2
50,2,93,0.1370500050253454,0.2576535353577226,-8.398420655006477e-15,88.0445984656376,Community 2
50,2,94,0.21164876035593255,0.2576535353577226,0.15213452736309907,88.0445984656376,Community 2
50,2,95,0.16110931211113452,0.2576535353577226,-5.580812829459966e-13,88.0445984656376,Community 2
50,2,96,0.10790875240799447,0.2576535353577226,-5.614108312286775e-14,88.0445984656376,Community 2
50,2,97,0.10382758122718248,0.2576535353577226,2.5477451095736643e-13,88.0445984656376,Community 2
50,2,98,0.22167364340391296,0.2576535353577226,0.03730644899574709,88.0445984656376,Community 2
50,2,99,0.14580754518317873,0.2576535353577226,-3.2320753158770353e-14,88.0445984656376,Community 2
50,2,100,0.1191947724286841,0.2576535353577226,-1.2507201450850536e-13,88.0445984656376,Community 2
50,3,1,0.5186035716880638,0.5639726805213754,-1.9987769681664165e-25,126.31147129999667,Community 2
50,3,2,0.5228720402674812,0.5639726805213754,-1.5044897916808122e-23,126.31147129999667,Community 2
50,3,3,0.5146790451324649,0.5639726805213754,-9.811524327435313e-27,126.31147129999667,Community 2
50,3,4,0.5131117549151047,0.5639726805213754,-4.2185198678723935e-26,126.31147129999667,Community 2
50,3,5,0.49363402660342015,0.5639726805213754,4.986090030598811e-28,126.31147129999667,Community 2
50,3,6,0.5295257564966545,0.5639726805213754,7.742478722061054e-19,126.31147129999667,Community 2
50,3,7,0.5099542625275303,0.5639726805213754,1.9871607567401527e-27,126.31147129999667,Community 2
50,3,8,0.5378445260700915,0.5639726805213754,1.109459548857999e-17,126.31147129999667,Community 2
50,3,9,0.544872511326321,0.5639726805213754,1.4212050326725546e-11,126.31147129999667,Community 2
50,3,10,0.4716400764964486,0.5639726805213754,1.4933382980853876e-28,126.31147129999667,Community 2
50,3,11,0.5387081185349748,0.5639726805213754,3.8260771649842913e-13,126.31147129999667,Community 2
50,3,12,0.5235899695481936,0.5639726805213754,-1.1683993820385562e-24,126.31147129999667,Community 2
50,3,13,0.4398083455117707,0.5639726805213754,2.291657355981031e-28,126.31147129999667,Community 2
50,3,14,0.5191190422339773,0.5639726805213754,-8.808101135995451e-26,126.31147129999667,Community 2
50,3,15,0.5169788781574279,0.5639726805213754,-5.59310494815135e-26,126.31147129999667,Community 2
50,3,16,0.48164692615599014,0.5639726805213754,1.9259431518503918e-28,126.31147129999667,Community 2
50,3,17,0.5140598561285078,0.5639726805213754,-2.6813551367389786e-27,126.31147129999667,Community 2
50,3,18,0.5210547994697764,0.5639726805213754,-6.862070066746623e-25,126.31147129999667,Community 2
50,3,19,0.5305949804089084,0.5639726805213754,-4.540841920881885e-24,126.31147129999667,Community 2
50,3,20,0.5268848396284157,0.5639726805213754,5.535336163913131e-23,126.31147129999667,Community 2
50,3,21,0.4881941669271882,0.5639726805213754,3.6644856093737233e-31,126.31147129999667,Community 2
50,3,22,0.5298765333214963,0.5639726805213754,-4.839838728614734e-23,126.31147129999667,Community 2
50,3,23,0.5337026879704428,0.5639726805213754,-7.36222938277319e-22,126.31147129999667,Community 2
50,3,24,0.524386534013216,0.5639726805213754,-5.209170200754081e-25,126.31147129999667,Community 2
50,3,25,0.5254744539071314,0.5639726805213754,-4.817776561286208e-24,126.31147129999667,Community 2
50,3,26,0.5418360912944337,0.5639726805213754,2.1944934803765888e-10,126.31147129999667,Community 2
50,3,27,0.5217206754594256,0.5639726805213754,-5.891594256042743e-26,126.31147129999667,Community 2
50,3,28,0.5092108710307444,0.5639726805213754,-9.179378622699656e-30,126.31147129999667,Community 2
50,3,29,0.4768543382039537,0.5639726805213754,4.551968515261974e-28,126.31147129999667,Community 2
50,3,30,0.527262383735964,0.5639726805213754,1.994725596062294e-23,126.31147129999667,Community 2
50,3,31,0.5456567566210361,0.5639726805213754,1.0088729436274985e-08,126.31147129999667,Community 2
50,3,32,0.5484611815897921,0.5639726805213754,0.14487503546684433,126.31147129999667,Community 2
50,3,33,0.49162740587114434,0.5639726805213754,3.277983403906242e-29,126.31147129999667,Community 2
50,3,34,0.5271580406650219,0.5639726805213754,-4.270844939427649e-25,126.31147129999667,Community 2
50,3,35,0.5098550811780905,0.5639726805213754,1.5200238143735268e-27,126.31147129999667,Community 2
50,3,36,0.3900741685494482,0.5639726805213754,-1.1313104149975225e-30,126.31147129999667,Community 2
50,3,37,0.44774699951244606,0.5639726805213754,4.722245391095521e-29,126.31147129999667,Community 2
50,3,38,0.5109978059847603,0.5639726805213754,-1.8686701109661717e-26,126.31147129999667,Community 2
50,3,39,0.5602518967723351,0.5639726805213754,34.22734476796682,126.31147129999667,Community 2
50,3,40,0.47233147548222204,0.5639726805213754,5.522410964921015e-28,126.31147129999667,Community 2
50,3,41,0.49625176036593427,0.5639726805213754,-5.130529560767708e-29,126.31147129999667,Community 2
50,3,42,0.5016141451843844,0.5639726805213754,-2.5071548390225505e-28,126.31147129999667,Community 2
50,3,43,0.5132297953958678,0.5639726805213754,-5.584156457496841e-26,126.31147129999667,Community 2
50,3,44,0.5120933872356741,0.5639726805213754,-6.229711386864262e-26,126.31147129999667,Community 2
50,3,45,0.5006595286239756,0.5639726805213754,-5.523102028484128e-28,126.31147129999667,Community 2
50,3,46,0.5413206061830985,0.5639726805213754,-1.593694595672297e-12,126.31147129999667,Community 2
50,3,47,0.48196424467079335,0.5639726805213754,2.9514455219462633e-28,126.31147129999667,Community 2
50,3,48,0.5548471824014696,0.5639726805213754,3.5247751260945313,126.31147129999667,Community 2
50,3,49,0.5465530359043858,0.5639726805213754,7.205497730086023e-07,126.31147129999667,Community 2
50,3,50,0.5115357032581929,0.5639726805213754,3.807423686904992e-28,126.31147129999667,Community 2
50,3,51,0.41737716293090066,0.5639726805213754,1.5714216274065725e-29,126.31147129999667,Community 2
50,3,52,0.4914019051052874,0.5639726805213754,4.148480837261022e-28,126.31147129999667,Community 2
50,3,53,0.4504889535234077,0.5639726805213754,-3.769054661139528e-29,126.31147129999667,Community 2
50,3,54,0.5448848045440289,0.5639726805213754,2.3171229491237118e-11,126.31147129999667,Community 2
50,3,55,0.5450879878828235,0.5639726805213754,-3.4892012288016606e-10,126.31147129999667,Community 2
50,3,56,0.5082985335151484,0.5639726805213754,1.8260633547116318e-27,126.31147129999667,Community 2
50,3,57,0.5003444826149924,0.5639726805213754,-4.865207853799226e-28,126.31147129999667,Community 2
50,3,58,0.5039516887675044,0.5639726805213754,-1.6438787285198325e-27,126.31147129999667,Community 2
50,3,59,0.5332068327206494,0.5639726805213754,2.525741832135274e-18,126.31147129999667,Community 2
50,3,60,0.4413834815556053,0.5639726805213754,6.72531172802561e-29,126.31147129999667,Community 2
50,3,61,0.48255351555645754,0.5639726805213754,7.721534602953306e-30,126.31147129999667,Community 2
50,3,62,0.48746442940558976,0.5639726805213754,-6.486025197104665e-30,126.31147129999667,Community 2
50,3,63,0.5371616600394463,0.5639726805213754,-3.4337212232582745e-17,126.31147129999667,Community 2
50,3,64,0.5350601471526422,0.5639726805213754,8.462046239473162e-18,126.31147129999667,Community 2
50,3,65,0.522616927473131,0.5639726805213754,-2.531689383270622e-25,126.31147129999667,Community 2
50,3,66,0.496212178356981,0.5639726805213754,7.272671146432443e-30,126.31147129999667,Community 2
50,3,67,0.5478184150113181,0.5639726805213754,0.2600597396735848,126.31147129999667,Community 2
50,3,68,0.4847747750199159,0.5639726805213754,3.4104713328420553e-29,126.31147129999667,Community 2
50,3,69,0.5141326441680248,0.5639726805213754,-3.439072954574875e-27,126.31147129999667,Community 2
50,3,70,0.37826376619461377,0.5639726805213754,-8.139809296072853e-29,126.31147129999667,Community 2
50,3,71,0.5143397462185343,0.5639726805213754,4.955340737069387e-27,126.31147129999667,Community 2
50,3,72,0.4790635382393571,0.5639726805213754,1.4411937779255581e-28,126.31147129999667,Community 2
50,3,73,0.5088938924709782,0.5639726805213754,1.0820069160637355e-27,126.31147129999667,Community 2
50,3,74,0.5461888156958533,0.5639726805213754,1.1357243012366954e-07,126.31147129999667,Community 2
50,3,75,0.4835633419082038,0.5639726805213754,3.2209287084604634e-28,126.31147129999667,Community 2
50,3,76,0.4437990822408624,0.5639726805213754,-2.163853068000773e-30,126.31147129999667,Community 2
50,3,77,0.47899052498181777,0.5639726805213754,1.5811671961320382e-28,126.31147129999667,Community 2
50,3,78,0.527028384068809,0.5639726805213754,-1.3295855537210457e-23,126.31147129999667,Community 2
50,3,79,0.4935261307961739,0.5639726805213754,1.2256955317504963e-28,126.31147129999667,Community 2
50,3,80,0.5013763825579554,0.5639726805213754,-5.181824257706329e-28,126.31147129999667,Community 2
50,3,81,0.5233119807707652,0.5639726805213754,-1.6617060108406643e-24,126.31147129999667,Community 2
50,3,82,0.5372908836088923,0.5639726805213754,1.227640559832871e-16,126.31147129999667,Community 2
50,3,83,0.5289299555371214,0.5639726805213754,-1.1740777403191904e-23,126.31147129999667,Community 2
50,3,84,0.5175646112748737,0.5639726805213754,-5.39973904225914e-26,126.31147129999667,Community 2
50,3,85,0.520091500761502,0.5639726805213754,-6.93818600032929e-25,126.31147129999667,Community 2
50,3,86,0.5446651119656716,0.5639726805213754,7.32100624290247e-12,126.31147129999667,Community 2
